Episode,Timestamp,Reward,PolicyLoss,ValueLoss,Loss,Entropy,LR
1401,19:58:34,127.12,-0.000000,27.079597,27.030148,0.9890,9.58e-05
1402,19:58:39,85.94,0.000000,15.200631,15.151355,0.9855,9.58e-05
1403,19:58:45,115.56,0.000000,24.836548,24.786762,0.9957,9.58e-05
1404,19:58:50,81.33,0.000000,14.238251,14.189394,0.9771,9.58e-05
1405,19:58:55,62.47,0.000000,11.469670,11.420309,0.9872,9.58e-05
1406,19:59:01,93.99,0.000000,15.683276,15.633573,0.9941,9.58e-05
1407,19:59:06,95.01,0.000000,17.057650,17.008114,0.9907,9.58e-05
1408,19:59:11,93.84,-0.000000,18.488483,18.438526,0.9991,9.58e-05
1409,19:59:17,91.56,0.000000,14.964987,14.915964,0.9805,9.58e-05
1410,19:59:22,114.93,-0.000000,22.182632,22.133436,0.9839,9.58e-05
1411,19:59:30,92.99,-0.000000,16.688885,16.639608,0.9855,9.58e-05
1412,19:59:35,117.13,0.000000,20.201746,20.152126,0.9924,9.58e-05
1413,19:59:41,103.53,0.000000,19.695501,19.645971,0.9906,9.58e-05
1414,19:59:46,79.41,0.000000,8.384203,8.334923,0.9856,9.58e-05
1415,19:59:51,92.96,0.000000,17.792332,17.741949,1.0076,9.58e-05
1416,19:59:57,104.53,-0.000000,19.433334,19.384647,0.9738,9.58e-05
1417,20:00:03,92.07,-0.000000,15.886316,15.836782,0.9907,9.57e-05
1418,20:00:08,106.55,0.000000,17.665838,17.615715,1.0025,9.57e-05
1419,20:00:14,71.97,0.000000,15.454006,15.404221,0.9957,9.57e-05
1420,20:00:19,80.58,-0.000000,13.074922,13.024462,1.0092,9.57e-05
1421,20:00:27,83.92,-0.000000,15.239382,15.190269,0.9823,9.57e-05
1422,20:00:32,93.22,0.000000,17.213211,17.163935,0.9855,9.57e-05
1423,20:00:37,92.5,-0.000000,16.057251,16.007633,0.9924,9.57e-05
1424,20:00:42,98.62,0.000000,20.213137,20.163521,0.9923,9.57e-05
1425,20:00:47,116.51,0.000000,26.191437,26.142159,0.9856,9.57e-05
1426,20:00:53,104.04,-0.000000,18.756632,18.707184,0.9889,9.57e-05
1427,20:00:58,95.01,-0.000000,12.404302,12.354258,1.0009,9.57e-05
1428,20:01:04,103.7,-0.000000,20.788666,20.738205,1.0092,9.57e-05
1429,20:01:09,71.26,0.000000,16.328245,16.278540,0.9941,9.57e-05
1430,20:01:14,80.49,0.000000,13.941067,13.891872,0.9839,9.57e-05
1431,20:01:21,106.19,0.000000,18.869955,18.819407,1.0110,9.57e-05
1432,20:01:26,95.46,0.000000,18.714684,18.665152,0.9906,9.57e-05
1433,20:01:35,103.08,0.000000,17.543257,17.493216,1.0008,9.57e-05
1434,20:01:40,82.92,-0.000000,14.068779,14.018992,0.9957,9.57e-05
1435,20:01:46,107.59,0.000000,21.859734,21.809946,0.9957,9.57e-05
1436,20:01:53,104.53,0.000000,19.126663,19.077387,0.9855,9.57e-05
1437,20:01:59,94.99,-0.000000,18.776035,18.726587,0.9890,9.57e-05
1438,20:02:05,104.57,0.000000,21.376110,21.325659,1.0090,9.57e-05
1439,20:02:10,108.08,0.000000,20.685503,20.635458,1.0009,9.57e-05
1440,20:02:16,83.04,0.000000,17.377495,17.327963,0.9906,9.57e-05
1441,20:02:32,98.91,0.000000,15.010149,14.960617,0.9906,9.57e-05
1442,20:02:37,105.09,0.000000,19.863619,19.814251,0.9874,9.57e-05
1443,20:02:44,72.95,-0.000000,13.875330,13.825459,0.9974,9.57e-05
1444,20:02:49,63.72,0.000000,9.125792,9.076344,0.9890,9.57e-05
1445,20:02:54,126.52,0.000000,27.188301,27.138599,0.9940,9.57e-05
1446,20:02:59,92.97,-0.000000,16.599115,16.549244,0.9974,9.57e-05
1447,20:03:05,118.11,0.000000,24.091236,24.041536,0.9940,9.57e-05
1448,20:03:10,113.96,0.000000,26.699587,26.650396,0.9838,9.57e-05
1449,20:03:16,79.96,-0.000000,15.146810,15.097445,0.9873,9.57e-05
1450,20:03:22,119.62,0.000000,21.435701,21.386339,0.9872,9.57e-05
1451,20:03:30,104.98,-0.000000,22.665026,22.615746,0.9856,9.56e-05
1452,20:03:35,94.54,-0.000000,11.934109,11.884492,0.9923,9.56e-05
1453,20:03:41,82.76,-0.000000,9.888506,9.838891,0.9923,9.56e-05
1454,20:03:46,61.31,0.000000,12.428230,12.377860,1.0074,9.56e-05
1455,20:03:52,93.74,-0.000000,16.953623,16.903412,1.0042,9.56e-05
1456,20:03:58,101.05,-0.000000,16.903238,16.853619,0.9924,9.56e-05
1457,20:04:03,87.66,0.000000,14.362000,14.312890,0.9822,9.56e-05
1458,20:04:09,82.95,-0.000000,11.993993,11.944968,0.9805,9.56e-05
1459,20:04:15,96.03,0.000000,16.375011,16.325054,0.9992,9.56e-05
1460,20:04:21,105.02,0.000000,24.974258,24.923965,1.0059,9.56e-05
1461,20:04:31,112.59,0.000000,19.943279,19.894083,0.9839,9.56e-05
1462,20:04:37,96.11,-0.000000,17.759001,17.709295,0.9941,9.56e-05
1463,20:04:43,123.43,-0.000000,29.609270,29.559484,0.9957,9.56e-05
1464,20:04:48,62.35,0.000000,10.116908,10.067886,0.9804,9.56e-05
1465,20:04:54,86.0,-0.000000,18.310305,18.260599,0.9941,9.56e-05
1466,20:05:00,107.02,0.000000,16.740158,16.689867,1.0058,9.56e-05
1467,20:05:06,83.98,-0.000000,14.597567,14.547778,0.9958,9.56e-05
1468,20:05:12,82.81,0.000000,9.252774,9.203163,0.9922,9.56e-05
1469,20:05:18,105.59,0.000000,18.724367,18.674669,0.9940,9.56e-05
1470,20:05:24,70.48,-0.000000,12.426339,12.377312,0.9805,9.56e-05
1471,20:05:32,84.39,0.000000,11.435678,11.386743,0.9787,9.56e-05
1472,20:05:38,95.64,0.000000,18.842665,18.792879,0.9957,9.56e-05
1473,20:05:44,73.4,0.000000,16.650526,16.600403,1.0024,9.56e-05
1474,20:05:50,92.99,0.000000,18.670492,18.620621,0.9974,9.56e-05
1475,20:05:55,112.56,-0.000000,17.640598,17.591404,0.9839,9.56e-05
1476,20:06:01,96.48,0.000000,17.317579,17.268553,0.9805,9.56e-05
1477,20:06:08,95.01,-0.000000,11.989738,11.939785,0.9990,9.56e-05
1478,20:06:13,96.58,0.000000,16.798996,16.748194,1.0160,9.56e-05
1479,20:06:19,94.49,0.000000,19.460459,19.410927,0.9907,9.56e-05
1480,20:06:24,83.49,-0.000000,10.322583,10.272630,0.9991,9.56e-05
1481,20:06:38,94.44,-0.000000,18.212471,18.162767,0.9941,9.56e-05
1482,20:06:44,125.06,0.000000,23.260897,23.210440,1.0091,9.56e-05
1483,20:06:51,106.06,0.000000,20.197535,20.148254,0.9856,9.56e-05
1484,20:06:56,79.01,0.000000,14.307047,14.257600,0.9890,9.55e-05
1485,20:07:03,95.4,0.000000,17.097656,17.047539,1.0024,9.55e-05
1486,20:07:08,73.91,0.000000,13.453400,13.404038,0.9872,9.55e-05
1487,20:07:14,94.05,-0.000000,19.382618,19.332239,1.0076,9.55e-05
1488,20:07:20,75.4,-0.000000,10.224328,10.174880,0.9890,9.55e-05
1489,20:07:26,91.89,-0.000000,16.180031,16.130751,0.9856,9.55e-05
1490,20:07:31,126.53,0.000000,22.697943,22.647480,1.0092,9.55e-05
1491,20:07:39,112.48,0.000000,18.724525,18.675077,0.9889,9.55e-05
1492,20:07:45,94.95,0.000000,22.508823,22.459036,0.9958,9.55e-05
1493,20:07:51,114.09,0.000000,23.541452,23.492092,0.9872,9.55e-05
1494,20:07:56,81.78,-0.000000,13.435604,13.385736,0.9974,9.55e-05
1495,20:08:02,102.46,0.000000,17.503593,17.455156,0.9687,9.55e-05
1496,20:08:08,83.41,-0.000000,15.772010,15.722476,0.9907,9.55e-05
1497,20:08:13,96.03,0.000000,13.979876,13.931017,0.9772,9.55e-05
1498,20:08:19,85.51,0.000000,15.357209,15.307846,0.9873,9.55e-05
1499,20:08:25,91.79,0.000000,12.535371,12.485838,0.9907,9.55e-05
1500,20:08:30,95.11,0.000000,20.481724,20.431938,0.9957,9.55e-05
1501,20:08:42,93.36,0.000000,19.348770,19.299318,0.9890,9.55e-05
1502,20:08:47,117.11,0.000000,19.580925,19.530712,1.0042,9.55e-05
1503,20:08:53,96.54,-0.000000,18.239305,18.188931,1.0075,9.55e-05
1504,20:08:59,102.51,0.000000,15.185066,15.135450,0.9923,9.55e-05
1505,20:09:05,113.56,0.000000,22.884768,22.835234,0.9907,9.55e-05
1506,20:09:11,114.32,-0.000000,21.555977,21.506107,0.9974,9.55e-05
1507,20:09:17,95.01,-0.000000,14.158290,14.109012,0.9856,9.55e-05
1508,20:09:22,83.9,-0.000000,15.936194,15.887006,0.9838,9.55e-05
1509,20:09:29,116.07,-0.000000,17.609209,17.559086,1.0025,9.55e-05
1510,20:09:35,115.95,0.000000,18.334051,18.284267,0.9957,9.55e-05
1511,20:09:42,82.47,-0.000000,12.442332,12.392297,1.0007,9.55e-05
1512,20:09:48,93.4,-0.000000,13.997659,13.948043,0.9923,9.55e-05
1513,20:09:55,108.39,0.000000,21.462593,21.412392,1.0040,9.55e-05
1514,20:10:00,106.12,0.000000,13.373463,13.324696,0.9753,9.55e-05
1515,20:10:12,92.95,-0.000000,18.542164,18.492294,0.9974,9.55e-05
1516,20:10:18,100.86,-0.000000,16.358719,16.310373,0.9669,9.55e-05
1517,20:10:24,105.08,0.000000,18.520237,18.471043,0.9839,9.54e-05
1518,20:10:30,134.05,0.000000,33.793335,33.742958,1.0076,9.54e-05
1519,20:10:36,114.48,0.000000,25.707869,25.658165,0.9941,9.54e-05
1520,20:10:41,115.54,0.000000,18.869593,18.819891,0.9941,9.54e-05
1521,20:10:50,95.4,0.000000,18.145622,18.096256,0.9873,9.54e-05
1522,20:10:56,93.95,-0.000000,19.110832,19.060881,0.9990,9.54e-05
1523,20:11:01,95.49,-0.000000,18.986715,18.937437,0.9856,9.54e-05
1524,20:11:06,106.61,-0.000000,23.827246,23.777626,0.9924,9.54e-05
1525,20:11:11,73.38,-0.000000,16.495787,16.446594,0.9839,9.54e-05
1526,20:11:17,111.44,-0.000000,23.607475,23.557522,0.9991,9.54e-05
1527,20:11:23,94.06,0.000000,18.936903,18.887625,0.9856,9.54e-05
1528,20:11:28,124.46,0.000000,23.017963,22.967924,1.0008,9.54e-05
1529,20:11:34,113.94,0.000000,22.527882,22.478436,0.9889,9.54e-05
1530,20:11:39,103.36,-0.000000,17.975193,17.925577,0.9923,9.54e-05
1531,20:11:49,128.14,0.000000,33.008495,32.959721,0.9755,9.54e-05
1532,20:11:55,103.0,-0.000000,20.876600,20.826395,1.0041,9.54e-05
1533,20:12:01,83.9,-0.000000,13.269276,13.219403,0.9974,9.54e-05
1534,20:12:07,128.16,-0.000000,29.488430,29.439066,0.9873,9.54e-05
1535,20:12:13,96.97,-0.000000,22.432592,22.383141,0.9890,9.54e-05
1536,20:12:19,94.91,0.000000,15.113056,15.063692,0.9873,9.54e-05
1537,20:12:25,83.82,0.000000,14.805862,14.756248,0.9923,9.54e-05
1538,20:12:31,125.69,0.000000,20.669788,20.620256,0.9906,9.54e-05
1539,20:12:37,112.9,0.000000,19.429855,19.380659,0.9839,9.54e-05
1540,20:12:43,112.54,0.000000,15.753866,15.704755,0.9822,9.54e-05
1541,20:12:52,119.44,0.000000,22.276802,22.227610,0.9838,9.54e-05
1542,20:12:58,96.11,0.000000,15.207991,15.158040,0.9990,9.54e-05
1543,20:13:04,81.89,-0.000000,10.556199,10.505985,1.0043,9.54e-05
1544,20:13:10,104.04,0.000000,14.021733,13.971692,1.0008,9.54e-05
1545,20:13:15,105.54,0.000000,15.661854,15.612494,0.9872,9.54e-05
1546,20:13:21,97.5,0.000000,18.185108,18.135323,0.9957,9.54e-05
1547,20:13:27,94.9,0.000000,17.721684,17.671982,0.9940,9.54e-05
1548,20:13:32,113.97,-0.000000,21.575384,21.525681,0.9941,9.54e-05
1549,20:13:38,95.01,0.000000,11.416902,11.367627,0.9855,9.54e-05
1550,20:13:44,95.14,-0.000000,20.203358,20.153740,0.9924,9.54e-05
1551,20:14:10,137.13,-0.000000,29.468981,29.419363,0.9923,9.53e-05
1552,20:14:15,83.94,0.000000,15.035981,14.986787,0.9839,9.53e-05
1553,20:14:20,94.4,0.000000,19.348452,19.299006,0.9889,9.53e-05
1554,20:14:26,97.01,-0.000000,13.890385,13.841022,0.9873,9.53e-05
1555,20:14:31,75.48,0.000000,12.552688,12.503833,0.9771,9.53e-05
1556,20:14:37,73.93,-0.000000,13.093458,13.043506,0.9990,9.53e-05
1557,20:14:43,116.01,-0.000000,23.184677,23.135569,0.9822,9.53e-05
1558,20:14:49,114.1,-0.000000,19.952890,19.902514,1.0075,9.53e-05
1559,20:14:54,92.59,-0.000000,13.954275,13.904659,0.9923,9.53e-05
1560,20:15:00,104.93,-0.000000,21.473619,21.423664,0.9991,9.53e-05
1561,20:15:08,84.5,-0.000000,14.464753,14.414885,0.9974,9.53e-05
1562,20:15:14,106.52,-0.000000,18.511154,18.461033,1.0024,9.53e-05
1563,20:15:19,104.53,0.000000,14.845262,14.795392,0.9974,9.53e-05
1564,20:15:24,98.92,0.000000,21.036739,20.987040,0.9940,9.53e-05
1565,20:15:30,115.52,0.000000,23.028648,22.980129,0.9704,9.53e-05
1566,20:15:36,82.26,0.000000,14.054328,14.004036,1.0058,9.53e-05
1567,20:15:42,117.66,-0.000000,22.655006,22.605135,0.9974,9.53e-05
1568,20:15:48,103.92,-0.000000,20.516830,20.467470,0.9872,9.53e-05
1569,20:15:53,95.58,0.000000,13.008825,12.959209,0.9923,9.53e-05
1570,20:15:59,85.1,0.000000,17.525835,17.476389,0.9889,9.53e-05
1571,20:16:27,85.98,0.000000,17.092188,17.042747,0.9888,9.53e-05
1572,20:16:33,83.4,0.000000,20.668085,20.619141,0.9789,9.53e-05
1573,20:16:39,118.05,0.000000,17.851297,17.801676,0.9924,9.53e-05
1574,20:16:45,92.5,0.000000,17.704323,17.654625,0.9940,9.53e-05
1575,20:16:51,103.49,-0.000000,18.655949,18.606417,0.9906,9.53e-05
1576,20:16:57,91.97,-0.000000,15.371927,15.323069,0.9772,9.53e-05
1577,20:17:03,102.41,0.000000,21.045801,20.996521,0.9856,9.53e-05
1578,20:17:09,82.45,0.000000,13.494854,13.445154,0.9940,9.53e-05
1579,20:17:15,90.87,0.000000,9.234799,9.185605,0.9839,9.53e-05
1580,20:17:20,73.89,0.000000,14.100698,14.051256,0.9888,9.53e-05
1581,20:17:28,82.43,-0.000000,13.101159,13.052051,0.9822,9.53e-05
1582,20:17:33,114.93,0.000000,22.042458,21.992756,0.9940,9.53e-05
1583,20:17:39,102.98,0.000000,23.607092,23.557728,0.9873,9.53e-05
1584,20:17:44,92.02,-0.000000,13.204332,13.154634,0.9940,9.52e-05
1585,20:17:50,125.12,-0.000000,23.867466,23.817934,0.9906,9.52e-05
1586,20:17:56,93.48,0.000000,19.985693,19.936243,0.9890,9.52e-05
1587,20:18:02,116.03,-0.000000,22.865891,22.816530,0.9872,9.52e-05
1588,20:18:08,115.54,-0.000000,26.408558,26.358601,0.9992,9.52e-05
1589,20:18:14,101.04,0.000000,17.683895,17.633860,1.0007,9.52e-05
1590,20:18:19,116.03,0.000000,18.701065,18.651278,0.9957,9.52e-05
1591,20:18:30,111.07,-0.000000,18.571566,18.521608,0.9991,9.52e-05
1592,20:18:36,92.51,-0.000000,17.234043,17.185270,0.9755,9.52e-05
1593,20:18:42,105.04,0.000000,20.319643,20.270365,0.9856,9.52e-05
1594,20:18:47,94.52,0.000000,17.744938,17.695827,0.9822,9.52e-05
1595,20:18:53,81.94,0.000000,13.671688,13.622414,0.9855,9.52e-05
1596,20:18:58,91.95,0.000000,15.376481,15.326613,0.9974,9.52e-05
1597,20:19:04,91.89,-0.000000,9.844340,9.794305,1.0007,9.52e-05
1598,20:19:09,107.02,0.000000,14.142762,14.092895,0.9974,9.52e-05
1599,20:19:14,64.43,0.000000,8.676636,8.627023,0.9923,9.52e-05
1600,20:19:20,102.92,0.000000,18.213877,18.164257,0.9924,9.52e-05
1601,20:19:28,92.46,0.000000,13.966700,13.916492,1.0042,9.52e-05
1602,20:19:34,105.57,0.000000,23.067787,23.018343,0.9889,9.52e-05
1603,20:19:40,104.52,0.000000,21.320944,21.271584,0.9872,9.52e-05
1604,20:19:45,95.56,0.000000,17.016876,16.967686,0.9838,9.52e-05
1605,20:19:50,94.87,-0.000000,22.980831,22.931555,0.9855,9.52e-05
1606,20:19:56,108.14,-0.000000,16.224335,16.174465,0.9974,9.52e-05
1607,20:20:02,95.89,-0.000000,18.279175,18.229641,0.9907,9.52e-05
1608,20:20:08,117.11,0.000000,25.855543,25.806097,0.9889,9.52e-05
1609,20:20:14,97.07,0.000000,18.569902,18.520706,0.9839,9.52e-05
1610,20:20:19,113.54,0.000000,27.547304,27.497435,0.9974,9.52e-05
1611,20:20:28,83.47,0.000000,15.061115,15.011922,0.9839,9.52e-05
1612,20:20:34,93.34,0.000000,17.076689,17.027245,0.9889,9.52e-05
1613,20:20:40,93.95,0.000000,15.338058,15.288865,0.9839,9.52e-05
1614,20:20:46,106.05,0.000000,20.818800,20.769272,0.9906,9.52e-05
1615,20:20:52,92.9,0.000000,16.820763,16.771400,0.9872,9.52e-05
1616,20:20:57,114.62,0.000000,23.728334,23.679140,0.9839,9.52e-05
1617,20:21:03,94.99,-0.000000,11.829943,11.780073,0.9974,9.51e-05
1618,20:21:09,125.6,0.000000,21.519585,21.470135,0.9890,9.51e-05
1619,20:21:14,86.51,-0.000000,13.971015,13.921738,0.9855,9.51e-05
1620,20:21:20,95.56,0.000000,14.225126,14.175932,0.9839,9.51e-05
1621,20:21:44,95.43,0.000000,16.706232,16.656275,0.9991,9.51e-05
1622,20:21:50,82.02,0.000000,16.230677,16.181564,0.9823,9.51e-05
1623,20:21:55,86.49,0.000000,16.724655,16.674953,0.9940,9.51e-05
1624,20:22:01,101.86,-0.000000,18.194101,18.144567,0.9907,9.51e-05
1625,20:22:07,107.57,0.000000,23.146841,23.097311,0.9906,9.51e-05
1626,20:22:13,93.38,0.000000,15.365176,15.315222,0.9991,9.51e-05
1627,20:22:19,112.5,0.000000,23.231844,23.183071,0.9755,9.51e-05
1628,20:22:25,83.95,0.000000,12.676136,12.626859,0.9855,9.51e-05
1629,20:22:31,82.48,0.000000,14.329843,14.280980,0.9773,9.51e-05
1630,20:22:36,84.52,-0.000000,13.747478,13.697862,0.9923,9.51e-05
1631,20:22:45,84.33,0.000000,12.496106,12.446409,0.9939,9.51e-05
1632,20:22:51,124.08,-0.000000,21.903740,21.853954,0.9957,9.51e-05
1633,20:22:56,113.61,-0.000000,20.864820,20.815372,0.9890,9.51e-05
1634,20:23:02,86.45,-0.000000,17.523888,17.474863,0.9805,9.51e-05
1635,20:23:08,105.02,0.000000,17.359303,17.309265,1.0008,9.51e-05
1636,20:23:13,106.1,0.000000,19.877544,19.827847,0.9940,9.51e-05
1637,20:23:19,58.81,-0.000000,11.393716,11.343508,1.0042,9.51e-05
1638,20:23:24,83.45,0.000000,16.669615,16.620588,0.9805,9.51e-05
1639,20:23:29,82.88,0.000000,12.911641,12.862361,0.9856,9.51e-05
1640,20:23:35,91.87,0.000000,16.371639,16.321095,1.0109,9.51e-05
1641,20:23:42,96.44,-0.000000,20.958532,20.908752,0.9956,9.51e-05
1642,20:23:48,111.63,-0.000000,19.217358,19.168585,0.9754,9.51e-05
1643,20:23:53,116.04,0.000000,26.176584,26.126631,0.9991,9.51e-05
1644,20:23:59,105.14,0.000000,23.084225,23.034523,0.9940,9.51e-05
1645,20:24:05,100.82,0.000000,20.275070,20.225708,0.9873,9.51e-05
1646,20:24:11,84.98,0.000000,13.778946,13.729332,0.9923,9.51e-05
1647,20:24:16,77.45,0.000000,8.235410,8.186215,0.9839,9.51e-05
1648,20:24:22,92.5,-0.000000,12.375626,12.325084,1.0108,9.51e-05
1649,20:24:28,95.08,-0.000000,18.906185,18.856232,0.9991,9.51e-05
1650,20:24:33,93.16,-0.000000,18.750425,18.700806,0.9924,9.51e-05
1651,20:25:09,105.96,0.000000,14.302677,14.252723,0.9991,9.50e-05
1652,20:25:25,128.16,0.000000,24.978575,24.929888,0.9737,9.50e-05
1653,20:25:30,104.61,0.000000,14.731183,14.681651,0.9906,9.50e-05
1654,20:25:36,94.42,0.000000,19.120770,19.071911,0.9772,9.50e-05
1655,20:25:42,131.23,0.000000,33.236164,33.186714,0.9890,9.50e-05
1656,20:25:48,103.38,0.000000,19.074778,19.024734,1.0009,9.50e-05
1657,20:25:54,95.11,0.000000,18.331793,18.281584,1.0042,9.50e-05
1658,20:25:59,93.9,0.000000,14.805622,14.756595,0.9805,9.50e-05
1659,20:26:05,82.78,-0.000000,14.931380,14.881257,1.0025,9.50e-05
1660,20:26:11,115.11,0.000000,19.682690,19.632822,0.9974,9.50e-05
1661,20:26:19,115.05,0.000000,20.664186,20.614658,0.9906,9.50e-05
1662,20:26:25,85.49,0.000000,12.904918,12.855472,0.9889,9.50e-05
1663,20:26:30,83.45,0.000000,16.269516,16.220325,0.9838,9.50e-05
1664,20:26:36,96.48,0.000000,16.986425,16.936134,1.0058,9.50e-05
1665,20:26:42,72.34,0.000000,13.424537,13.374499,1.0008,9.50e-05
1666,20:26:47,115.01,0.000000,20.952061,20.902782,0.9856,9.50e-05
1667,20:26:53,117.01,0.000000,23.305540,23.256092,0.9889,9.50e-05
1668,20:26:59,106.55,-0.000000,21.622730,21.573704,0.9805,9.50e-05
1669,20:27:04,83.23,0.000000,16.498528,16.448236,1.0058,9.50e-05
1670,20:27:10,93.4,0.000000,18.486429,18.436897,0.9907,9.50e-05
1671,20:27:43,103.45,-0.000000,16.554052,16.504772,0.9856,9.50e-05
1672,20:27:49,114.54,0.000000,22.021778,21.971397,1.0076,9.50e-05
1673,20:27:55,61.21,0.000000,11.699843,11.650141,0.9940,9.50e-05
1674,20:28:01,59.73,-0.000000,11.807287,11.758005,0.9856,9.50e-05
1675,20:28:07,92.48,0.000000,15.810053,15.760187,0.9973,9.50e-05
1676,20:28:13,81.37,0.000000,11.482086,11.432385,0.9940,9.50e-05
1677,20:28:19,118.7,-0.000000,26.069822,26.020292,0.9906,9.50e-05
1678,20:28:25,95.58,0.000000,19.068422,19.018635,0.9957,9.50e-05
1679,20:28:30,106.67,0.000000,15.256722,15.207440,0.9856,9.50e-05
1680,20:28:36,114.99,0.000000,23.933916,23.884384,0.9906,9.50e-05
1681,20:28:45,72.37,-0.000000,14.610669,14.561559,0.9822,9.50e-05
1682,20:28:51,92.42,0.000000,18.231606,18.182243,0.9873,9.50e-05
1683,20:28:57,102.47,0.000000,16.870377,16.820843,0.9907,9.50e-05
1684,20:29:02,92.95,0.000000,18.305494,18.256386,0.9822,9.49e-05
1685,20:29:07,105.0,0.000000,19.309595,19.260239,0.9871,9.49e-05
1686,20:29:13,70.95,0.000000,7.668509,7.618637,0.9974,9.49e-05
1687,20:29:18,125.08,0.000000,17.713654,17.663614,1.0008,9.49e-05
1688,20:29:24,86.29,-0.000000,13.820777,13.770992,0.9957,9.49e-05
1689,20:29:29,114.58,0.000000,23.345110,23.295835,0.9855,9.49e-05
1690,20:29:34,93.36,-0.000000,12.786503,12.736973,0.9906,9.49e-05
1691,20:29:48,121.94,0.000000,21.805775,21.756496,0.9856,9.49e-05
1692,20:29:54,117.58,0.000000,25.411402,25.361448,0.9991,9.49e-05
1693,20:30:00,118.01,0.000000,25.122540,25.073008,0.9906,9.49e-05
1694,20:30:05,93.44,0.000000,23.211458,23.162516,0.9788,9.49e-05
1695,20:30:11,97.46,-0.000000,21.011217,20.961348,0.9974,9.49e-05
1696,20:30:16,102.96,0.000000,21.085657,21.035954,0.9941,9.49e-05
1697,20:30:22,113.08,-0.000000,19.248850,19.200081,0.9754,9.49e-05
1698,20:30:28,103.33,0.000000,23.107334,23.057123,1.0042,9.49e-05
1699,20:30:34,92.42,0.000000,18.778311,18.728271,1.0008,9.49e-05
1700,20:30:40,114.57,0.000000,17.960190,17.910316,0.9975,9.49e-05
1701,20:30:48,94.36,-0.000000,22.332678,22.282976,0.9940,9.49e-05
1702,20:30:53,105.43,0.000000,15.232931,15.182556,1.0075,9.49e-05
1703,20:30:59,111.97,-0.000000,16.338333,16.288551,0.9956,9.49e-05
1704,20:31:05,115.69,-0.000000,19.592829,19.543383,0.9889,9.49e-05
1705,20:31:11,105.06,0.000000,19.654726,19.604946,0.9956,9.49e-05
1706,20:31:17,94.97,-0.000000,19.087765,19.038313,0.9890,9.49e-05
1707,20:31:23,94.01,-0.000000,17.389612,17.340170,0.9889,9.49e-05
1708,20:31:29,83.02,-0.000000,15.145506,15.096059,0.9889,9.49e-05
1709,20:31:34,95.99,0.000000,18.204737,18.155457,0.9856,9.49e-05
1710,20:31:40,91.61,0.000000,16.297058,16.247358,0.9940,9.49e-05
1711,20:31:48,107.14,0.000000,19.825735,19.776459,0.9855,9.49e-05
1712,20:31:54,94.32,-0.000000,16.010929,15.960805,1.0025,9.49e-05
1713,20:32:00,91.46,0.000000,16.165701,16.115747,0.9991,9.49e-05
1714,20:32:05,105.06,0.000000,19.259758,19.210314,0.9889,9.49e-05
1715,20:32:11,79.81,0.000000,11.008194,10.958663,0.9906,9.49e-05
1716,20:32:16,92.97,-0.000000,17.607773,17.557732,1.0008,9.49e-05
1717,20:32:22,118.09,0.000000,22.278252,22.228888,0.9873,9.48e-05
1718,20:32:28,82.84,0.000000,13.338148,13.288702,0.9889,9.48e-05
1719,20:32:33,91.4,-0.000000,14.022729,13.973283,0.9889,9.48e-05
1720,20:32:38,100.86,0.000000,19.590187,19.540821,0.9873,9.48e-05
1721,20:32:50,97.05,-0.000000,18.186459,18.136669,0.9958,9.48e-05
1722,20:32:57,114.62,0.000000,29.520414,29.470800,0.9923,9.48e-05
1723,20:33:03,92.95,0.000000,17.493418,17.443966,0.9890,9.48e-05
1724,20:33:08,115.53,0.000000,18.801743,18.752796,0.9789,9.48e-05
1725,20:33:14,98.6,-0.000000,19.359173,19.309980,0.9839,9.48e-05
1726,20:33:19,115.03,0.000000,19.034121,18.985096,0.9805,9.48e-05
1727,20:33:24,116.02,0.000000,21.774139,21.724442,0.9940,9.48e-05
1728,20:33:29,93.51,0.000000,13.918991,13.869122,0.9974,9.48e-05
1729,20:33:35,108.09,0.000000,20.336674,20.287222,0.9890,9.48e-05
1730,20:33:41,113.48,0.000000,21.449385,21.399681,0.9941,9.48e-05
1731,20:33:48,115.51,0.000000,22.182600,22.133320,0.9856,9.48e-05
1732,20:33:53,92.99,0.000000,19.237343,19.187052,1.0058,9.48e-05
1733,20:33:59,94.44,0.000000,15.852222,15.802100,1.0024,9.48e-05
1734,20:34:05,94.95,0.000000,16.034847,15.984642,1.0041,9.48e-05
1735,20:34:10,136.59,0.000000,34.829231,34.779022,1.0042,9.48e-05
1736,20:34:16,80.89,0.000000,17.169073,17.119963,0.9822,9.48e-05
1737,20:34:21,103.47,0.000000,24.705002,24.655386,0.9923,9.48e-05
1738,20:34:26,92.89,-0.000000,12.492677,12.442893,0.9957,9.48e-05
1739,20:34:32,94.54,-0.000000,16.300629,16.252024,0.9721,9.48e-05
1740,20:34:38,126.17,0.000000,20.785652,20.736038,0.9923,9.48e-05
1741,20:34:46,81.39,-0.000000,14.969794,14.920513,0.9856,9.48e-05
1742,20:34:52,73.4,0.000000,10.053963,10.004851,0.9822,9.48e-05
1743,20:34:58,72.36,0.000000,11.472939,11.423240,0.9940,9.48e-05
1744,20:35:03,83.07,-0.000000,18.710051,18.661192,0.9772,9.48e-05
1745,20:35:09,102.92,0.000000,13.357414,13.308050,0.9873,9.48e-05
