7440.0,3585,560,20,0,0,34,95
7456.0,3600,564,20,0,0,34,95
7472.0,3605,564,20,0,0,34,95
7488.0,3610,568,20,0,0,34,95
7504.0,3635,568,20,0,0,34,95
7520.0,3640,568,20,0,0,34,95
7536.0,3655,572,20,0,0,34,95
7552.0,3665,572,20,0,0,34,95
7568.0,3675,572,20,0,0,34,95
7584.0,3685,576,20,0,0,34,95
7600.0,3695,576,20,0,0,34,95
7616.0,3710,576,20,0,0,34,95
7632.0,3725,580,20,0,0,34,95
7648.0,3735,580,20,0,0,34,95
7664.0,3740,584,20,0,0,34,95
7680.0,3765,584,20,0,0,34,95
7696.0,3770,584,21,0,0,34,95
7712.0,3780,588,21,0,0,34,95
7728.0,3790,588,21,0,0,34,95
7744.0,3805,588,21,0,0,34,95
7760.0,3820,592,21,0,0,34,95
7776.0,3830,592,21,0,0,34,95
7792.0,3830,592,21,0,0,34,95
7808.0,3850,596,21,0,0,34,95
7824.0,3870,596,21,0,0,34,95
7840.0,3870,600,21,0,0,34,95
7856.0,3880,600,21,0,0,34,95
7872.0,3900,600,21,0,0,34,95
7888.0,3910,604,21,0,0,34,95
7904.0,3920,604,21,0,0,34,95
7920.0,3930,604,21,0,0,34,95
7936.0,3955,608,21,0,0,34,95
7952.0,3960,608,21,0,0,34,95
7968.0,3965,608,22,0,0,34,95
7984.0,3980,612,22,0,0,34,95
8000.0,3995,612,22,0,0,34,95
8016.0,4005,616,22,0,0,45,95
8032.0,4020,616,22,0,0,1,81
8048.0,3935,616,22,0,0,2,95
8064.0,3945,620,22,0,0,1,95
8080.0,3960,620,22,0,0,2,95
8096.0,3970,620,22,0,0,34,95
8112.0,3980,624,22,0,0,34,95
8128.0,3995,624,22,0,0,2,95
8144.0,4010,624,22,0,0,2,95
8160.0,4015,628,22,0,0,2,95
8176.0,4030,628,22,0,0,2,95
8192.0,4040,632,22,0,0,34,95
8208.0,4050,632,22,0,0,34,95
8224.0,4060,632,22,0,0,2,95
8240.0,4070,636,23,0,0,2,95
8256.0,4090,636,23,0,0,34,95
